"data","label"
"Mình mua chưa được khoảng 2 tháng thì ban đầu máy chạy ổn nhưng 3 hôm nay máy đã không lạnh, báo bên điện máy cho người xuống kiểm tra thì nói bị xì ga không biết do bên hãng hay bên lắp đặt kêu gia đình đợi trong vòng 72h muộn nhất gì đó,chán gì đâu, mong điện máy giải quyết sớm để gia đình sử dụng","0"
"Chưa đưa cục đất sét để trám lỗ ống đồng","1"
"Điêu hoa ôn nhưng dich vu lăp đăt qua tê, hen khach lăp đăt trươc 16h ngay 12/8 cho khach đơi ca ngay không phan hôi, tư y đôi ngay lăp đăt sang 22h ngay 13/8 va tư y thông bao la khach đôi thơi gian lăp đăt. Goi điên cho khiêu nai thi không giai quyêt, quanh co. Phai chăng khach hang mua tai Điên May Xanh la sai lâm Phai chăng không nên thanh toan trươc cho Điên May Xanh đê đơ phai mua bưc vao minh thê nay","0"
"Khá tốt. Nhưng mh nghĩ inverter nó sẽ tiết kiệm điện hơn loại thường nhueng mh sử dụng thì thấy giống nhau","1"
"Máy chạy êm,","1"
"Máy lạnh dùng tốt","1"
"Thề luôn chưa có thằng nào lắp máy lạnh ngu mà phá nhà như thằng Điện Máy Xanh. Không bao giờ mua hàng và ủng hộ hàng của cty này lần thứ 2. Quá tệ cho cái hệ thống lắp đặt. Mình không ở nhà ngày lắp đặt nó phá thiếu điều nát cái nhà nứt bố cái vách.","0"
"Trong tầm giá cũng đắng đó mấy thương hiệu sau quyết định chọn funiki qua quá trình sử dụng tôi thấy rất OK","1"
"Cần được hỗ trợ , đi làm về bật lên k hoạt động nữa","1"
"Thợ gắn nói là thêm 2m ống đồng nhưng không có hoá đơn","1"
"Giá tầm trung nhiều khuyến mãi nhưng chất lượng thượng hạng, nv vui vẻ nhiệt tình. Funiki","1"
"Máy xài ok ổn điện năng tiêu thụ chưa biết coá hết nhiều ko vì mới mua .","1"
"Máy dùng ok .","1"
"Mới lắp đc 1 tuần thấy cục nóng rỉ nước rồi. Nhờ dmx đến ktra","1"
"Ok","1"
"Sử dụng tốt","1"
"Máy dùng rất ok","1"
"Máy chạy êm, lạnh nhanh, dễ sử dụng.","1"
"Máy dùng đc 2 tháng mà bây không thấy mát gọi bảo hành thì bảo hãng ra xem lại quá chán .","0"
"Máy chạy êm và làm lạnh rất nhanh, giá lại rẻ. Cảm thấy rất hài lòng.","1"
"Không xuất hoá đơn vat, lấy thêm tiền lắp đặt thiết bị khồng cần thiết","0"
"Đã mua ngày hôm qua. Máy kêu nên gọi bảo hành nhưng bên bảo hành chỉ hỏi tình trạng máy qua kêu qua thợ lắp đặt chứ ko muốn đến tận nhà kiểm tra,thái độ khinh miệt và thiếu trách nhiệm với khách hàng.lắp xong càng bức xúc","1"
"Tốt","1"
"OK","1"
"Dùng tốt máy êm rất mát","1"
"Chạy cũng ok mà hơi ồn xíu","1"
"Lạnh khô quá","1"
"Rất ok","1"
"Nhà mua 5 con này r","1"
"Không biết làm thế nào để cánh đh có thể xuống dưới hơn, chứ máy chỉ xuống tầm 80% chứ ko xuống đc phía dưới sâu hơn nữa","1"
"Máy ngày hôm sau đã không mát rồi","0"
"Tôi cần bảo hành","0"
"Oki, sài tốt","1"
"Làm lạnh nhanh hiệu quả","1"
"Hiện tại xài rất OK","1"
"Máy chạy êm hợp với giá tiền bỏ ra","1"
"Máy làm mát nhanh","1"
"Máy lạnh k có độ lạnh sâu.Chỉ mát bthuong.Đã gọi thợ ktra nhưng lại báo k sao","1"
"Nhân viên tận tâm lắp đặt chuyên nghiệp sạch sẽ 10điểmChất lượng điều hoà ở mức giá rẻ nói chung tốt với tầm giá, làm lạnh tạm ổn dịch vụ dienmayxanh rất tốt. Còn bền hay không để thời gian kiểm chứng","1"
"Tốt","1"
"Lắp đặt rất kém, khoan bụi kín phòng không vệ sinh hay che chắn cho khách. Dây đi nhìn lắp hời hợt, át dùng át cũ, ống đồng cắt của khách và thu thêm tiền hàn ngoài","0"
"Khá ổn","1"
"Ok","1"
"Nói chung Ok , nhưng vẫn ko biết cách nào xoá biểu tượng khoanh đỏ, ai biết hỗ trợ mình với","1"
"Máy kêu hơn máy cày hãng làm ăn như thế này mất khách thiếu trách nhiệm thừa tiền ko mua ai có ý định mua thì rừng lại làm ăn bố láo","0"
"Đến hiện tại, máy chạy tốt. Thankyou","1"
"Rất tốt","1"
"Mua máy đc hơn 1 tháng, bg xài thấy ok làm mát khoảng 5p, chạy thấy êm k kêu to như phàn nàn các ng mua khác bị. sau này thì chưa biết, chắc đồ điện tử cũng hên xui nhỉ điện năng tiêu thụ công bố của hãng,","1"
"Chạy êm, mát","1"
"Máy lạnh chạy êm","1"
"Lắp máy từ 08/6 đến nay chưa dùng dcDmx làm ăn như đem con bỏ chợ Quá thất vọng","0"
"Tốt","1"
"ae ai mua máy thì nên để cho thợ điện máy xanh lắp cho rẻ nhé. Chứ giảm 1tr ko ngon chút nào đâu","1"
"Sử dụng tốt. Ít sài. Còn bền ko thời gian trả lời.","1"
"cũng tạm ổn mỗi tội miễn phí lắp đặt mà phải mua thêm dây đồng và atm và giá","1"
"Máy hoạt động kêu ù ù như máy biến áp. DienMayXanh đã đổi 03 cái rồi mà vấn đề vẫn vậy.nhưng vấn đề DienMayXanh vẫn đang bắt khách hàng chờ và chờ để xử lý.Không rõ Tôi phải chờ tới bao giờ.","0"
"Máy lạnh k có gì để chê hết, làm đủ các bước. Nhưng có điều lắp thiếu 2 cái màng lọc trong cái túi remote gì đó, nhân viên lắp đặt thì ko biết khen hay chê cho phải nữa","1"
"Ai lơ mua rồi thì thôi chứ có tiền thì mua panasonic dòng này đúng kiểu nhà nghèo nói vây ae hiểu","0"
"Hình như hơi tốn điện","1"
"Ok","1"
"Ok","1"
"Máy lạnh làm mát nhanh, chế độ tốt, máy không bị kêu như nhiều người phàn nàn. Bộ phận lắp đặt vui vẻ đáp ứng yêu cầu của chủ nhà. Nói chung là OK","1"
"Dùng được khoảng 2 tuần, máy lạnh rất êm không như các cm nói ồn, làm lạnh nhanh, nhân viên lắp đặt nhiệt tình vui vẻ , tặng ly cafe cho mấy em lắp đặt mệt nhọc","1"
"Oke","1"
"Giao hàng nhanh, nhưng Gói mô tả có hút chân không mà thợ lắp đặt không hút chân không, bỏ qua bước này. Mình không hài lòng.","1"
"Mình dùng được 1 tháng máy chạy lạnh. Nhưng khi bật công xuất cao máy kêu khá to. Giá rẻ nên cung không thể đòi hỏi nhiều. Máy thích hợp cho phòng nhỏ.","1"
"Máy mua chưa đc tháng mà kêu như máy cày mặc dù để 28 độ. Nhắn kỹ thuật kêu trong vòng 60p sẽ gọi lại mà vẫn không gọi. Bán hàng thì nhanh lắm mà gọi bảo trì cái là lặn luôn","0"
"không đúng với khuyến mãi, khuyến mãi lừa đảo khách hàng","0"
"Cục nóng kêu to hú um xùm kêu bảo hành thì đùa quá đùa lại.tệ","0"
"Sản phẩm tốt làm lạnh nhanh. Giá rẻ phù hợp với người dùng phổ thông.","1"
"Xài đc 1 tháng thấy cũng ok..mong là lâu dài vẫn thế","1"
"Thợ ráp không thấy hút chân không, chỉ thấy xả gió không biết có bền không","1"
"Nhân viên lắp đặt thiếu chuyên nghiệp, thiếu dây, gắn xấu, không chú ý, không cẩn thận, ba mình chê. Ba khen nhân viên lắp máy comfee trước đó lắp ok, con người lắp funiki thì cần bồi dưỡng thêm. Nhân viên này cũng là người lắp đặt máy giặt Lg cho nhà mình, khoan lỗ tường chà bá.","1"
"Mình mua 4 cái rồi FUniki OK","1"
"Máy chạy êm, làm lạnh nhanh , giá tiền phù hợp.","1"
"Máy ồn, mặc dù để chế độ eco và cài đặt 26 độ nhưng dàn nóng kêu rất to và kéo dài. Làm lạnh chậm, lạnh buốt, đau họng. Đã trải nghiệm dùng qua nhiều hãng nhưng lần này thì thấy thất vọng cho sự lựa chọn funiki","0"
"Tốt","1"
"Mình cần vệ sinh điều hoà","1"
"máy thì ok giá tốt hoạt động êm ái, nhân viên thì lắp đặt ẩu, thái độ ko tốt, tính bỏ cả hút chân không nhưng mình bảo hút mới đi lấy máy hút đc vài phút chứ ko hút kĩ.","1"
"mình đã đặt hàng bên dmx nhưng sau đó phải hủy đơn vì thời gian hẹn lắp đặt không đúng, cũng k chủ động gọi điện báo khách hàng, làm mất thời gian chờ đợi và rất bực mình.","0"
"Tôi không thể khởi động chế độ AP trên điều hoà funiki, nên không thể kết nối với app trên điện thoại","1"
"Làm lạnh nhanh, tiết kiệm điện năng tiêu thụ. Tôi đã mua 2 cái.","1"
"Hàng OK. Giá cả cũng OK lắm","1"
"Mới bật 2 3 lần à, nên thấy máy mát, chạy cũng êm.","1"
"Rât hài lòng","1"
"Mới sử dụng thấy êm chưa biết về lâu dài thế nào","1"
"Ok","1"
"Giá rẻ nên lắp thấy lạnh cũng ok","1"
"máy bị ồn nhà em có con nhỏ mới đẻ giờ em muốn đổi máy này lấy máy khác thì sao ạ","0"
"Tạm thời xài ổn. Nhưng chưa hài lòng phần thợ không hút chân không cho máy như trong gói mô tả.","1"
"Ok","1"
"Máy chạy lạnh mau nhưng cục nóng kêu kinh khủng","1"
"Chạy êm nhưng làm lạnh chậm","1"
"Lúc lắp thì đưa người tay nghề yếu lúc máy có vấn đề thì không giải quyết liền hứa 2 ngày mà 3 ngày chưa thấy đâu gọi lên thì nói để sắp xếp không biết khi nào mới sửa. Dịch vụ bảo hành rất tệ","0"
"Nhân viên lắp đặt quá tệ. Lắp ko đúng kĩ thuật . Này phải đào tạo lại nhân viên mới đáp ứng đc KH","0"
"Sản mới mua chưa đánh giá được chất lượng. Nhưng cách làm việc của đmx và nhân viên tệ. Thời buổi cạnh tranh mà vậy thì thua rồi","0"
"Tôi lắp máy ngày 5/5. Nhân viên là đối tác tgdđ nhưng rất nhiệt tình. Lắp máy kĩ, có hút chân không. Lắp xong lau máy sạch sẽ. Máy làm lạnh nhanh có lẽ do phòng tôi nhỏ khoảng 10m2. Khi máy vừa bật thì cục nóng kêu to. Nhưng khi đủ lạnh rồi thì cục nóng chạy thì thầm k để ý là k nghe tiếng luôn tôi đặt nhiệt độ là 27. Về tiêu hao điện thì tôi chưa biết đo chưa tới kì đóng tiền. Nhưng tôi nghĩ máy chạy nhỏ nhẹ vậy sẽ k tốn nhiều. Cảm thấy hài lòng. Sẽ g.thiệu cho bạn bè sau.","1"
"Tạm ổn","1"
"Sản phẩm chất lượng nha mọi người. Tôi đã dùng máy móc im ru","1"
"Sản phẩm phù hợp với gia tiền","1"
"Máy chạy êm , nhân viên nhiệt tình bắt đẹp ko bị hở như mọi người nói còn chất lượng phải Sài thời gian mới bk , máy mau lạnh","1"
"Xài ok","1"
"sp tốt .","1"
"Đề nghị bên DMX khu vực Dĩ An, Bình Dương liên hệ và cho người xuống kiểm tra lại máy mới mua tắt máy cửa gió bị hư không đóng hết vào được xong liên hệ lại cho thợ vừa lắp thì toàn hẹn mua hàng mới mà cứ như hàng củ tồn kho xong lôi ra bán vậy","0"
"Tại sao máy lạnh lại có ống chảy nước ra như vậy","1"
"Sao cuc nóng chỗ ống đồng lại lú ra 1nữa vậy, thoi gian lâu co ảnh hưởng dàn nóng ùi sao,cửa hàng có bán linh kiện che cục đồng lú ra đó hong","1"
"Máy lạnh chạy ổn lạnh nhanh , có điều thì hôm nay mình có đo lại ống đồng thì chỉ có 6m nhưng hôm ktv lắp thì báo 7m mình cũng k để ý .ĐMX làm dịch vụ mà như vầy không ổn giá của 1m ống đồng tới 170k như vậy ăn bớt của khách rồi ,cắt ống đồng dư mình có lấy lại nhưng ktv lại không cho mình cũng k nói vì nghĩ cũng không đáng bao nhiêu nhưng đến hôm nay có dịp đo ống thì như vậy . Đánh giá 1 sao cho dịch vụ nhé.","0"
"Điều hòa thì okNhưng lắp đặt 450k có bao gồm hút chân không nhưng k làmHẹn mấy nữa vào làm thì gọi k liên lạc đc2 tuần rồi, gọi tổng đài ghi nhận thông tin rồi cũng không thấy liên lạc lạiChất lượng phục vụ của dmx ngày càng đi xuống","1"
"Quá ok","1"
"mới mua 1 cái, giao nhanh 24h, mở ra phát hiện bị móp, đã call đổi và lắp lại rất nhanh, dịch vụ và kỷ thuật DMX ok 5.Về phần máy lạnh, các loại khác như pano, Daikin, Casper đều đã dùng qua. Riêng dòng này phải dùng qua thời gian mới biết, chí ít ủng hộ hàng Việt.","1"
"Một trải nghiệm mua sắm quá tệ. Điều hòa không mát. Kỹ thuật đến bảo do nguồn điện vào quá cao. Trong khi nhà lắp 4 cái khác từ trước vẫn chạy phè phè. Lần đầu tiên phải trả hàng. Tự hứa không mua lại nữa. Quá chán với cách làm ăn của shop. Mọi người không nên muaTrải nghiệm 15 ngày mất 20% giá trị sản phẩm. Đúng là ham đồ rẻ nên trả giá","0"
"Tôi vẫn chưa nhận được Hoá đơn điện tử theo theo thông tin xuất hoá đơn","1"
"Ok","1"
"ok","1"
"làm lạnh rất nhanh","1"
"Rất ok. Mát nhanh. Êm","1"
"Ồn bảo hành chán","0"
"Mới dùng 1 lần,ồn","1"
"Nhân viện lắp đặt nhiệt tình có tâm máy thì lạnh nhưng cục nóng hơi ồn tí không viết về sau có bị gì không","1"
"Nhân viên lắp đặt chưa tốt nghe a bảo hành nói lắp sai quy cách cả 2 máy","1"
"Nó hơi tốn điện nhưng mà tiền nào thì của đó thôi, máy làm lạnh nhanh,chạy ổn,máy lạnh thì cục nóng phải kêu thôi,nhưng cũng ko ồn đáng kể","1"
"Bảo có hút chân không mà không thấy nhân viên hút. Chỉ lắp thôi. Không hiểu kiểu gì","1"
"Good","1"
"Mình mua 2 máy giống nhau nhưng độ lạnh không bằng. Hãng đã kiểm tra nhưng vẫn không xử lý được. Một trải nghiệm đáng buồn.","1"
"Máy lạnh nhanh rất OK","1"
"Máy xài tạm ổn","1"
"Mới gắn chạy rất êm, sau nửa tiếng thì cục nóng ồn như trực thăng, rè rè cánh quạt rất ồn, có nt cho anh lắp máy lạnh thì ảnh bảo không sao đâu em, bật máy lạnh lên tầm nửa tiếng là giống như có chiếc trực thăng đậu kế bên","0"
"Nhà mình lắp đc 1 tuần, từ đợt 30/4. Máy chạy êm, mát để 29 độ, thêm quạt nhẹ đã thấy lạnh rồi. Mọi người nên tham khảo nhé","1"
"Máy dùng thì OK. Nhân viên lắp đặt thì chán quá. Được miễn phí 5m dây đồng . lắp 3m còn 2 mét thì kêu có lấy thì cắt ra không lấy thì cho chúng em xin .. tại Sao ko lắp hết 5. Tôi ở phòng trọ mai mốt chuyển phòng lắp lại thiếu thì lấy gì lắp. Chỗ cục nóng với đây đồng thì hở ra . ốp bảo vệ có 1 nữa . lắp ngoài trời mưa thì không ổn","1"
"Hẹn trước 6h đến vệ sinh máy lạnh nhưng đến giờ vẫn chưa đến. Làm ăn mất quy tín quá. Tôi không mua hàng điện máy xanh nữa","0"
"Đội ngũ kỹ thuật lắp đặt thật sự quá tệ, trước khi lắp tôi đã chỉ rõ chỗ đặt cục nóng, lạnh và nói là 5m ống đồng mới đủ vì trước đó tôi đã lắp một máy rồi, nhưng kỹ thuật lại tự cắt chưa tới 4.5m thành ra thiếu thế này. Quá thất vọng","0"
